alpha,alpha_dot,beta,beta_dot,P,Q,R,M,h,delta_a,delta_e,delta_r,CD,CC,CL,Cl,Cm,Cn,CD_a,CD_a_dot,CD_b,CD_P,CD_Q,CD_R,CD_delta_a,CD_delta_e,CD_delta_r,CC_a,CC_b,CC_b_dot,CC_P,CC_Q,CC_R,CC_delta_a,CC_delta_e,CC_delta_r,CL_a,CL_a_dot,CL_b,CL_P,CL_Q,CL_R,CL_delta_a,CL_delta_e,CL_delta_r,Cl_a,Cl_b,Cl_P,Cl_Q,Cl_R, Cl_delta_a,Cl_delta_e,Cl_delta_r,Cm_a,Cm_a_dot,Cm_b,Cm_P,Cm_Q,Cm_R,Cm_delta_a,Cm_delta_e,Cm_delta_r,Cn_a,Cn_b,Cn_b_dot,Cn_P,Cn_Q,Cn_R,Cn_delta_a,Cn_delta_e,Cn_delta_r
0.5,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0114860901755671,-0.0262675368616264,0.0536421841795776,-0.0159775102502863,-0.0385788182718662,-0.0194020287916424,0.0420981341519265,0.721121391276522,0.0114314495828355,0.0388769476874753,0.0315439135453183,0.00430977177747652,-0.016474044295129,-0.0524329495867407,-0.00080479268176753,0.0319299665959769,-0.84692811639555,3.01573643983845,-0.0186796726680784,0.0574634188371057,-1.1552050867313,0.163142890565807,0.0635435908820023,-0.211083610188005,3.4894469161903,3.36777144314719,-0.0498824102992956,0.0196972407982103,4.01972794964286,-0.0703393475995144,-0.0382620856054922,0.00736906457576847,0.00552405234478803,0.00406358292737163,0.0582237669473351,-0.295250485739529,0.0121761673337944,0.1236108310013,0.13398483659572,0.0371943433292651,0.0402333706741448,-2.39396001777886,2.14609848611165,0.084854138103635,-0.0395292593235251,-5.96195897886491,0.127567689731164,0.0761474486306313,-0.0143084764333418,-0.0107064660492817,0.039809976512574,-0.38492232204583,2.00358003988518,0.00267335927906505,0.0862670968121479,-0.919905864367777,0.100965165409292,0.0470046257704942,-0.169881754681113
1.66666666666667,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0128224844315275,-0.0288083447358129,0.12611119799582,-0.0157408265583624,-0.0901114203949496,-0.0212386105180729,0.0893373687638199,0.342181242576863,-0.048683107195871,0.0428952608560743,0.0925563198839963,0.0404265503411101,-0.014633731274423,-0.052498114587584,-0.000633271013336656,0.0377684366493353,-0.753834513089607,3.01573643983845,-0.147084038474714,0.0521205938866231,-1.43161142515553,0.255289825478247,0.0701270927832426,-0.211722968769743,3.53181218639947,3.36540759035462,0.00840696920634265,0.0275409777546322,3.99746186101765,-0.0844416236874498,-0.0533990872508827,0.0100374669489978,0.00585524488949662,0.00808951674629438,0.0422054442057382,-0.291526116220134,0.0120414093414327,0.142716779714583,0.129697435048842,0.0368172981672979,0.0395382112265349,-2.46965000134464,2.14609848611165,-0.0321504284191143,-0.0551038273145879,-5.92276946251687,0.15703104150643,0.102585898636293,-0.0170698092837041,-0.0113102817612953,0.0451272915397843,-0.250881905759399,2.00358003988518,-0.0739537694421348,0.0831828614856759,-1.16308051942482,0.164948081568216,0.0518266632089023,-0.169785419599847
2.83333333333333,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.015441794869467,-0.048927931711612,0.200525815083524,-0.014608836842357,-0.145778599218089,-0.036639030285154,0.139078475376517,0.259145428724877,-0.182862766204151,0.0728148181363587,0.162070479664804,0.274871228952867,-0.0655319069379177,-0.0539378238540757,0.00128525574389846,0.0330964129145045,6.56429419263686,3.01573643983845,-0.843261554408157,-0.011930356007756,-8.49473873641062,1.23326208269228,0.12172913254789,-0.245758039738309,3.53461621032586,3.36524016537585,-0.711869749049077,0.096843450029488,4.00399509936966,0.581779430085032,-0.145128880632284,0.00807867163915565,0.00981047473064267,0.0119916295667974,-0.48440238892479,-0.236581314854308,0.0143383223182688,0.585809434411702,0.0855037128355378,0.0345411121600338,0.0400014386630655,-2.49816867706837,2.14609848611165,1.30726394625885,-0.197651667442977,-5.94094366633801,-1.09200187233266,0.27836815555321,-0.0109134766604346,-0.0193280956023445,0.044323338281721,5.21293556700428,2.00358003988518,-0.628695573217996,0.0350671826953874,-6.47585439088399,0.913027448669751,0.0913107695395959,-0.19592239693153
4,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0169274883841655,-0.0239868418151756,0.270924511190481,-0.0154388023322625,-0.194314516893017,-0.0167754236516748,0.190887406818635,0.210400595099594,-0.0963770496204344,-0.0706521219954765,0.222143364223526,-0.181861808232802,0.0971155439641325,-0.0442844781710014,-0.00508311650940924,0.0415394032326002,-0.893892102564707,3.01573643983845,0.187293911109252,0.0555234356010615,-0.835632672004068,0.00791307709347572,0.0594020941558152,-0.191547329674337,3.51932946861144,3.36746226539229,0.00867196779275048,0.0499669666444546,3.9958087458431,-0.046414742322338,-0.0825723596142858,0.0158581404524627,0.0060234283277838,0.0116914480023309,0.0901848365927709,-0.304256943164938,0.0105630313483218,0.0840395201102846,0.140439264947508,0.0372196655604867,0.0373256468906569,-2.49404654625862,2.14609848611165,-0.0380036383926252,-0.101213358481629,-5.92077548068724,0.0876317168399569,0.157168777291661,-0.0237623683363442,-0.0115260972544107,0.0498537845314284,-0.431626411616162,2.00358003988518,0.189138468563616,0.0850205715080891,-0.584313538735568,-0.0557849645376265,0.0419201407227815,-0.1525286242339
5.16666666666667,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0232247239363522,-0.0171035635703365,0.340731938010031,-0.0157221447480557,-0.242542146391305,-0.015178473001361,0.242869138345342,0.229495566611378,0.325511558984318,0.0959712168744714,0.28421142714322,-0.138904116835751,-0.0509849779821089,-0.0532629384419545,0.00132272265081917,0.0529991452302009,1.97492181675103,3.01573643983845,0.615079013344011,0.066114628422206,-2.10302677556803,-0.280162195335359,0.0424702498148105,-0.168175087120817,3.49868315607405,3.36694935063615,-0.766397460534862,-0.10282166933093,4.00011332747077,0.229036686446906,0.022011620628426,0.0274969309677076,-0.000442524099031338,0.00984218165397954,-0.160461598930246,-0.331607183864822,0.0105491916007664,0.212860630491371,0.156201792089194,0.0383080239828998,0.0352443816819745,-2.48485441444096,2.14609848611165,1.18110249108877,0.150307067757669,-5.92831424317109,-0.323743288171712,-0.017247035144774,-0.04203014083215,-0.000686062145149879,0.055872433561456,1.17390650279544,2.00358003988518,0.345788202502522,0.0847801643003138,-1.51832143086019,-0.122983775909073,0.038496016191384,-0.143477424151186
6.33333333333333,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0285002011356258,-0.0259075158048558,0.413603697941849,-0.0150445654596886,-0.296098699706859,-0.0196356930687146,0.297306213792176,0.232140100128527,0.000641863589882774,0.0457014753317354,0.342264080215683,0.0327857761658296,-0.0297500842773302,-0.0505428208956091,0.000169042107568684,0.041875165893851,-1.11610923402467,3.01573643983845,0.175906895005395,0.0611653140484693,-0.803128556068408,0.0341861037413127,0.064963454310743,-0.186725322406517,3.48062968485552,3.36888864035878,-0.0201966802315656,0.0232340756188899,4.0259870671152,-0.141043628255473,-0.0427797361884918,0.0258892557508661,0.00364683044762337,0.0113011669580949,0.112401133090367,-0.298915660402362,0.0150199838326309,0.0720269701446734,0.1374612951437,0.0368259819305029,0.0359167794223951,-2.48595935727847,2.14609848611165,0.0347816229123721,-0.0550839276654,-5.98600093160233,0.246317390519133,0.0863587081550987,-0.0381867704835059,-0.00705506659703925,0.0498533408915466,-0.780163419445146,2.00358003988518,0.104459918021145,0.0868061254663298,-0.582151927557448,0.0246299706623335,0.0500133955553053,-0.151987450445409
7.5,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0360676854837697,-0.0297277873230262,0.484418115981114,-0.0147705600596877,-0.346561330218964,-0.0220819489237561,0.350810564830328,0.250916856849686,0.0972706439328341,0.142629733546437,0.395508734552409,0.142812859946985,-0.126688967059044,-0.0540525892602645,0.00185968013377558,0.0356638602236684,-0.788140016483238,3.01573643983845,-0.0158589562389519,0.058548953672403,-1.34661068462282,0.158645725693053,0.074272035901872,-0.189546541568032,3.45599909276295,3.37001583086678,-0.116304487812191,-0.038556443489968,4.04179066530085,-0.188080728659497,0.020075485047677,0.0316353658985635,0.00283674729761874,0.0111772321215002,0.0189442412622427,-0.28184482948901,0.0171911313883327,0.149433103419792,0.130707189671484,0.036296910522482,0.0354194740713812,-2.47632481278681,2.14609848611165,0.194582067311599,0.0362628501173621,-6.02333861639212,0.307961526954961,-0.00807042507766642,-0.0458896412269816,-0.00591659940152311,0.0456134387457827,-0.330546036431886,2.00358003988518,-0.0116303705427301,0.0861859036662018,-1.08748635100606,0.101440712710101,0.0560244616571587,-0.152734647292894
8.66666666666667,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0607745265774197,0.0356565519402746,0.540960725429595,-0.028797680875468,-0.357244035282579,0.0316056420304433,0.396364392885248,0.376969361349238,29.6965408459619,0.466422375598676,0.447835612404106,-13.0627793207582,-1.06571208148623,-0.1399968812274,0.0865702631947657,0.0513365518581277,73.0857309497614,3.01573643983845,-0.926856292907398,0.0269513134088473,-37.8922566696787,-1.59116651238293,-0.0997766407584422,0.0410813635923213,3.43817397524981,3.35544562277152,-26.7342122712821,-0.24478280605081,4.04867405261466,11.8682242434109,0.8190655996132,0.110984393919544,-0.072443231858843,0.0060898131585066,-13.0322517981727,-0.284429369376142,0.018911435204509,6.38296092354286,0.540270158265813,0.0736395191534844,-0.0104035817315509,-2.49194573975819,2.14609848611165,72.5758113069519,0.731000470072501,-6.05356740623587,-32.2172810802014,-2.31817435502546,-0.2625958325847,0.201468822887407,0.0567681511765006,58.9320992393655,2.00358003988518,-0.599832566578937,0.062224954449375,-30.2347223309205,-1.34940105593027,-0.0865341866631425,0.0347649803471989
9.83333333333333,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0523807689404819,-0.021859004867857,0.62786746425864,-0.0148826596203078,-0.452124917617933,-0.015208596080115,0.46291886997063,0.281600480384194,0.00806191634283859,0.0454576107227565,0.523174216944678,0.00284661348465122,-0.0251375158244471,-0.04736014907053,6.30210215957216e-05,0.0346624673606966,-0.552307010195825,3.01573643983845,0.330801462342691,0.0641788746406954,-0.699194819003623,-0.189715205575203,0.0556978462897678,-0.166467097149278,3.40539811113483,3.3754330669284,-0.0812758685753145,0.00203198636239909,4.00876748463257,-0.108735194036035,-0.0259259932167133,0.0368574238085451,0.00259286595305497,0.011425514187622,0.0186503916668919,-0.31164064822942,0.0132134834813146,0.0936591697201112,0.158180044854701,0.0375501067666206,0.0330895348560865,-2.46786271073718,2.14609848611165,0.141895216369536,-0.0125262717969693,-5.97096647149228,0.199074126715427,0.0495219725216156,-0.05312311136485,-0.00488928603104011,0.0450104396008781,-0.132896496876974,2.00358003988518,0.286940156970768,0.0889846482101837,-0.532870297099484,-0.192866917128817,0.0400783156839085,-0.133391981241744
11,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0594381117439081,-0.0294943484854551,0.698583519201823,-0.0145932221553873,-0.503173205804399,-0.0202360410553789,0.519757011880478,0.287682250593879,-0.371369514785141,-0.246654302274816,0.581777096408358,-0.392059131855492,0.264772674796118,-0.0290447306445368,-0.00764150559745547,0.0226117853385083,-1.09411491337273,3.01573643983845,0.144730725146428,0.068875608488175,-0.95205484672808,0.0307783466250294,0.0728347881822147,-0.176843280636878,3.366954387648,3.38116526813069,0.132988171835935,0.168509776264295,4.04363993585998,0.0792756440469029,-0.191407808343147,0.0301701819338529,0.00672558820857816,0.0112112026494533,0.0642552336602153,-0.302730779285361,0.0181232754104977,0.094678495008297,0.143820741855451,0.0363847103505323,0.0333793993515831,-2.4422197576357,2.14609848611165,-0.222088485173355,-0.299893573629711,-6.04895679900616,-0.1164292325884,0.334283069104435,-0.0399130906170164,-0.0116888599477338,0.0372110081245033,-0.464291401766764,2.00358003988518,0.180050666358972,0.0965112300877191,-0.69696317007946,-0.0579412619494332,0.0512604360170324,-0.139518694745114
12.1666666666667,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.068819441854182,-0.0542123022752818,0.770555091663434,-0.0134177207235243,-0.558211591193275,-0.0311055966393109,0.574455447732575,0.302431702356436,-0.985967540582805,-0.406243840025233,0.627956062412015,-0.377543476944872,0.393256680479431,-0.0175680896319363,-0.0197829449401221,-0.0261342549314619,-3.55782303755804,3.01573643983845,-0.71990278420868,0.0501307257976758,-1.56207098312175,0.873001908016716,0.132467999019309,-0.22031783519956,3.33595073984227,3.3862565846577,0.344030155631225,0.272340709807941,4.04675396388574,0.150181534872064,-0.277031598876487,0.0271490765324511,0.0134674031515569,0.0158154968209201,0.19413829345772,-0.27666194182977,0.0167249804127306,0.0977814722911341,0.111082297062724,0.0336977856008232,0.0348985044618111,-2.43569500567253,2.14609848611165,-0.693248592285034,-0.526044059158936,-6.06407658761369,-0.302794670151658,0.524774853282173,-0.0300601754643637,-0.0267029550027331,0.0119114670927775,-1.51883251515158,2.00358003988518,-0.169970989923061,0.0913417953361318,-0.977288663195189,0.30395456388551,0.0773557878449085,-0.157686518839593
13.3333333333333,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.0872454632664068,-0.022116217086864,0.837823201178528,-0.0140206753334077,-0.605091255352377,-0.0209423735806968,0.628906050119671,0.352375866420303,-0.0045126253424288,0.0286714824802629,0.691479314466123,-0.029043006666388,-0.00796586310844449,-0.0441347478132015,-0.000772604386023445,0.0509434504252643,0.0928006803953968,3.01573643983845,0.410304215120686,0.0685121902580927,-1.01014511506992,-0.283650002735371,0.0551366372100737,-0.156944321130885,3.30567058417053,3.38388571014662,-0.0786557840404267,0.0278537061130083,4.05065738854895,-0.0376451502486311,-0.0541489572414289,0.045176398421054,0.00387455945216608,0.0092823654725821,-0.23055641220399,-0.291194632130484,0.0210930845534772,0.309886260641693,0.138817176867107,0.0357710419526466,0.0326680718384757,-2.43369284070316,2.14609848611165,0.120491575313908,-0.0980898478299643,-6.0800973799135,0.0114456045035617,0.136805948544039,-0.0605460169422756,-0.00829561345727647,0.0500964297768178,0.549298096395416,2.00358003988518,0.167495438133431,0.08706282302184,-1.42172179590743,-0.0690600306287384,0.0533253743648446,-0.135293883426063
14.5,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.101562270217346,-0.030979006570603,0.907818415604079,-0.0133869517445718,-0.657015224222326,-0.0243022064261933,0.685361077538416,0.378914856717696,0.00140797058151287,0.0377850151718354,0.750835023900255,-0.00446596584285635,-0.0183601180815673,-0.0430630374860519,0.000152096559097314,0.0285885917065964,-0.712325849316804,3.01573643983845,0.172252313347895,0.0544061484942319,-1.26432672510257,-0.00992785645147903,0.0762731711775877,-0.170146867058199,3.27041295651753,3.38694560625875,-0.0438458396523345,0.0350211809774473,4.04625739098012,-0.0744988105429555,-0.0547066954659226,0.0476972138485632,0.00343487249865326,0.0116786406179938,0.00261925840138594,-0.284998332485546,0.0206478271249273,0.180817452708303,0.12902981743548,0.0344932882030344,0.0333026211102663,-2.42619227602159,2.14609848611165,0.0662067344614492,-0.0904410118113797,-6.08100697033126,0.126629394933521,0.115251086696411,-0.0651257706130171,-0.00664079732204392,0.0370730642497083,-0.353454745115507,2.00358003988518,0.0891719726886818,0.0819684592904003,-1.08579999028796,0.0165848633240651,0.0614221640690346,-0.139761957076746
15.6666666666667,0,0,0,0,0,0,0.3,1000,0,-21.5,0,0.117044416537185,-0.0313948608940097,0.976917782955426,-0.0131831251491685,-0.70843925152945,-0.0243607546816651,0.741372483864661,0.406179568370304,-0.00553711972953175,0.0402889067161967,0.808374539137769,0.000600067756219455,-0.0197069599712496,-0.0415575168773163,0.000139148608746531,0.0273552909993424,-0.82647996353144,3.01573643983845,0.231413922185834,0.0569412214837319,-1.21267247430121,-0.0280718423648768,0.077097901710968,-0.168154303212473,3.23348864162742,3.39020053372683,-0.0368438446807229,0.0260612422644221,4.04416414862748,-0.0862058020159382,-0.0476203911259354,0.0515266867429087,0.00323640974131401,0.0121105102717997,0.0192826811927505,-0.299221158759518,0.0207694453343396,0.160333121437613,0.132866979243793,0.0343943689269308,0.0329803947365578,-2.41906455771934,2.14609848611165,0.0402253245468387,-0.0716435931854523,-6.08834474213903,0.15928391651434,0.100127602923328,-0.0707170084868203,-0.00630317021910187,0.0366457102679574,-0.417291227642058,2.00358003988518,0.143318670991986,0.0837945489328891,-1.0348443205096,-0.0066392063444512,0.0615844681295385,-0.137751037037302
