alpha,alpha_dot,beta,beta_dot,P,Q,R,M,h,delta_a,delta_e,delta_r,CD,CC,CL,Cl,Cm,Cn,CD_a,CD_a_dot,CD_b,CD_P,CD_Q,CD_R,CD_delta_a,CD_delta_e,CD_delta_r,CC_a,CC_b,CC_b_dot,CC_P,CC_Q,CC_R,CC_delta_a,CC_delta_e,CC_delta_r,CL_a,CL_a_dot,CL_b,CL_P,CL_Q,CL_R,CL_delta_a,CL_delta_e,CL_delta_r,Cl_a,Cl_b,Cl_P,Cl_Q,Cl_R, Cl_delta_a,Cl_delta_e,Cl_delta_r,Cm_a,Cm_a_dot,Cm_b,Cm_P,Cm_Q,Cm_R,Cm_delta_a,Cm_delta_e,Cm_delta_r,Cn_a,Cn_b,Cn_b_dot,Cn_P,Cn_Q,Cn_R,Cn_delta_a,Cn_delta_e,Cn_delta_r
22.6666666666667,0,0,0,0,0,0,0.2,1000,0,-20,0,0.214842993253371,1.44931668037819e-16,1.29068548638381,-4.35667032468487e-17,-0.835949916275366,9.85891930048209e-17,1.02563768392849,0.595462529751705,1.78599002254032e-05,-3.66909974512406e-05,1.06377724083038,1.29935312642758e-06,-0.000220985773291549,0.0432391957427836,9.13068509689197e-07,-7.56165224545144e-13,-0.668568049261413,0.0698599296769327,0.160140685845817,-1.07326537162281e-11,-0.721910842957097,-0.0334350542153874,3.15068843560477e-14,-0.145529628755571,2.95306683947061,3.577286059916,-2.12154316336921e-05,-0.00010059907649316,4.12331314266101,-1.53303765111322e-06,-0.000610199253348043,0.301328509368926,-1.56172186294157e-06,5.64110699411387e-13,0.050463872003544,-0.30973821481271,1.72780956329758e-11,0.0740071231183607,0.122805621654272,2.27380004993513e-13,0.0335806763938143,-2.30077466450096,2.06536160205659,2.54270060562334e-05,0.00022362841011917,-5.85298289356252,2.42000002752404e-06,0.00133522151335441,-0.50230477766644,3.43099104682665e-06,-1.12474994836486e-12,-0.491952738196135,0.0858586004594303,0.0972465840525574,-2.83807502412377e-11,-0.550299592440181,-0.00177347018635614,-6.94290091583246e-14,-0.121294143086457
23.8333333333333,0,0,0,0,0,0,0.2,1000,0,-20,0,0.23859633639253,2.52055074848382e-17,1.35418821898295,2.37794356367262e-17,-0.884050965964956,-1.66629621979979e-17,1.07955312977581,0.630919940565457,2.3052571518356e-05,1.83586279945933e-06,1.12590781075957,1.50433846849613e-06,6.04887917532437e-06,0.0485746199160864,9.56525691986343e-07,-1.26027537424191e-13,-0.725117392824334,0.0698599296769327,-0.0330098050994819,-4.77006831832359e-12,-0.76397212371825,0.0690210854212192,0,-0.140422452706098,2.90194768801433,3.58087791100682,-2.3197270770936e-05,-7.78042948793071e-07,4.11512751928185,-1.60870175167718e-06,-1.99362615305176e-05,0.3018345050676,-1.37787781184784e-06,-2.7598031140434e-13,0.0417237830204958,-0.28434927033328,-4.20455559129448e-12,0.0680990327829464,0.10472922642428,-1.26707941713942e-13,0.0321837480373483,-2.28958628998854,2.06536160205659,1.9920632921e-05,1.12903481650929e-07,-5.85848988595796,2.19741981872839e-06,1.3056860037608e-05,-0.503820159011292,2.92306179261459e-06,-9.72006128216544e-14,-0.52430823389939,0.0858586004594303,-0.000742646288677688,1.26136667738834e-11,-0.57441997445644,0.0474233119752029,4.16574054949947e-14,-0.116495707035247
25,0,0,0,0,0,0,0.2,1000,0,-20,0,0.263411072281583,-5.04110149696763e-17,1.41706904043114,1.35386567858733e-17,-0.931811959242105,1.38858018316649e-18,1.13142772683206,0.666341664573229,2.49342757552284e-05,1.65483117068942e-06,1.18628889616431,1.56503355612759e-06,4.15929790609226e-06,0.0539394122278658,8.75370886888049e-07,-1.26027537424191e-13,-0.752380965251009,0.0698599296769327,-0.0602462607086846,2.38503415916179e-11,-0.78415356886931,0.069216512451937,1.26027537424191e-13,-0.133428531104355,2.85135042446649,3.58470938612133,-2.09082862134835e-05,-8.05667918494188e-07,4.11129914597234,-1.55723830990979e-06,-2.06601025176667e-05,0.302212708311878,-1.30554012045536e-06,-1.45800919232482e-13,0.0320783564605337,-0.283158714733751,2.69354342567303e-12,0.0607730078353544,0.102647080976878,-4.75588712734523e-13,0.0304792403711109,-2.2798294757842,2.06536160205659,1.37605227212845e-05,1.99383795023971e-07,-5.86872994423177,1.99627447915256e-06,1.44530265533405e-05,-0.505257576570717,2.72695088732178e-06,-1.66629621979979e-13,-0.539913640164837,0.0858586004594303,-0.0191935425662746,-9.46025008041258e-12,-0.586068026631279,0.0479025467278172,9.72006128216544e-14,-0.110700836583918
-10,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0512420502361776,6.30137687120954e-18,-0.625489077331429,-5.98825203990549e-18,0.49704420628351,1.18029315569152e-17,-0.486668719308983,-0.279562061088839,2.1236865044294e-05,1.90838040280391e-06,-0.682883698341701,1.70980226746691e-06,1.10461752939051e-05,-0.0707894324350478,4.58501625555385e-06,-1.81164585047274e-13,-0.533393948986105,0.067656786301762,0.152101223546033,-2.08690488926657e-12,-0.57911309004967,0.00824545358341778,-7.87672108901192e-15,-0.236978085808974,3.28094647703558,3.41249061740068,-9.64195945307722e-06,-1.1836920867165e-08,4.12838696098549,-5.86413242403919e-07,8.53759840602208e-06,0.251540887824531,-1.72997616232351e-06,1.96136950872267e-13,0.0716015737497506,-0.305767493010529,-6.3725295680557e-12,0.0844136976972359,0.138727738944238,5.81467951700968e-14,0.0546402855970017,-2.24081420768074,1.91899074245948,3.03812508484214e-05,7.81483722730815e-07,-5.84470205834488,2.4650758124118e-06,-7.4822514850581e-06,-0.443439905270515,8.46563874556949e-06,-1.18029315569152e-13,-0.399280802758616,0.082538404992202,0.107101628255283,-7.88354173367715e-13,-0.445366406653967,0.0102113316588307,-3.1243054121246e-14,-0.196204906490934
-8.83333333333333,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0414968508647104,-7.87672108901192e-19,-0.555799564937955,4.94681690253063e-18,0.448120918298679,-6.94290091583246e-19,-0.431609247145623,-0.254636332239835,2.11325060922585e-05,1.89891004295851e-06,-0.616343591047094,1.69400907393509e-06,1.10683710807802e-05,-0.0673008477403841,4.46589903946304e-06,3.93836054450596e-14,-0.530441766652993,0.067656786301762,0.14528665305481,5.96258539790448e-13,-0.574708011807943,0.0101812895164581,-4.72603265340715e-14,-0.233302253128619,3.30373909257942,3.41054223940288,-1.01583286227225e-05,-4.24910886761514e-08,4.12737606162362,-6.22039246237778e-07,7.63700436223758e-06,0.256446623014828,-1.79447345871608e-06,-3.29787793502042e-14,0.0709747189443673,-0.305330644641354,-1.80664498063435e-12,0.083420743621182,0.138027049121807,5.03360316397853e-14,0.0537124935578855,-2.23865504639986,1.91899074245948,3.06207559308547e-05,7.67284356600175e-07,-5.82795025426357,2.46707607094499e-06,-7.00751012772116e-06,-0.449899341524729,8.32136692885399e-06,2.43001532054136e-14,-0.397334627008075,0.082538404992202,0.102987287107205,-5.2556944891181e-13,-0.442194497079385,0.0113228854419362,2.95073288922879e-14,-0.193211465339931
-7.66666666666667,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0328683974081744,-7.87672108901192e-19,-0.485846859505062,-1.24104353870505e-17,0.399301412334109,-5.03360316397853e-18,-0.376055026752864,-0.230617978980776,2.09963890024367e-05,1.89028650038309e-06,-0.548368937851357,1.67716018839964e-06,1.10789932089572e-05,-0.0635135573883588,4.34335914456518e-06,9.05822925236371e-14,-0.527188578062517,0.067656786301762,0.137644949583357,5.66445612800926e-12,-0.570150415008063,0.0120252531546741,3.15068843560477e-14,-0.229493946206065,3.32323770374676,3.40889820217851,-1.06622410900314e-05,-7.17458986635676e-08,4.12857853171761,-6.57220748175374e-07,6.73826605623873e-06,0.261297606327093,-1.85316817447045e-06,1.1933110949087e-13,0.0702676671064015,-0.304859928249163,3.02202433124291e-12,0.082386521406886,0.137206436329926,-9.199343713478e-14,0.0527603574767334,-2.23450044040396,1.91899074245948,3.08277170457671e-05,7.50722545206061e-07,-5.81527445612931,2.46877176336407e-06,-6.54033438518553e-06,-0.456324389100926,8.17072853820378e-06,7.29004596162408e-14,-0.395070739626956,0.082538404992202,0.098212056424638,3.41620141792677e-12,-0.438812049878265,0.0123423785899105,7.29004596162408e-14,-0.190103424658844
-6.5,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0253382455313212,1.6541114286925e-17,-0.416136644312497,7.76737039958756e-18,0.35145184768651,1.31047254786338e-17,-0.319650385020818,-0.207486740590825,2.08282238678414e-05,1.87883697526579e-06,-0.478077427621481,1.65911207378989e-06,1.10716467938143e-05,-0.0594054926137538,4.21772256009589e-06,-1.26027537424191e-13,-0.523685808522357,0.067656786301762,0.129616769632681,-5.66445612800926e-12,-0.565519083833565,0.0137750436750604,-7.48288503456133e-14,-0.225559344896306,3.34347790560519,3.40760909677322,-1.11446096795476e-05,-9.48023766530872e-08,4.13518492029028,-6.9266565864409e-07,5.94479077076215e-06,0.266662035675047,-1.90601145977354e-06,-2.69037410488508e-14,0.0693775471443554,-0.303970483025456,-5.22284639856111e-12,0.0811573807463843,0.136343289849618,-5.20717568687434e-14,0.0517787987824563,-2.23603645594483,1.91899074245948,3.09864511827129e-05,7.21920468631506e-07,-5.81407065160724,2.47188327663791e-06,-6.29648555516837e-06,-0.46388430563038,8.01410826589688e-06,-7.81076353031151e-14,-0.39254639782534,0.082538404992202,0.0928967224128328,-4.79582122132027e-12,-0.435284850287318,0.0132212420545653,-8.76541240623848e-14,-0.186885449761716
-5.33333333333333,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0191930379529697,7.28596700733603e-18,-0.346598883024161,-4.18743711486145e-18,0.304390753421088,7.68058413813966e-18,-0.266308494869597,-0.188630985567032,2.06234470820355e-05,1.86790294887541e-06,-0.410414992191557,1.64040543785235e-06,1.08324096914636e-05,-0.0552018335855248,4.08938435197959e-06,-1.1224327551842e-13,-0.520164196979773,0.067656786301762,0.121678260451536,-3.20488965137366e-12,-0.561176327950601,0.016367358935234,-2.16609829947828e-14,-0.221526894640131,3.36464026530259,3.40640648246954,-1.16062826016616e-05,-1.06985021217346e-07,4.14660978830758,-7.28596228592056e-07,5.11712505701922e-06,0.272590594210809,-1.95292559901361e-06,-6.76932839293664e-14,0.0683527284879154,-0.302401448939549,-3.70362221030041e-12,0.0797925944180575,0.135361215525776,9.72006128216544e-14,0.0507722888270397,-2.24414990058597,1.91899074245948,3.11024273003113e-05,6.72374970231321e-07,-5.82340601657682,2.4768139550798e-06,-6.01820704382305e-06,-0.472660123914115,7.85176146322897e-06,-8.33148109899895e-14,-0.3901122600229,0.082538404992202,0.0877280204658533,-1.92161329758381e-12,-0.432138320230903,0.0150444559085093,-9.54648875926963e-15,-0.183590371832886
-4.16666666666667,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0141972192768298,5.90754081675894e-18,-0.277068193996712,1.26599458887132e-17,0.25762609755503,4.2308302455854e-18,-0.213536464734321,-0.174501589267395,2.03824610314762e-05,1.85239965906875e-06,-0.343637421997881,1.62099783682955e-06,1.06565539552406e-05,-0.0509624629589644,3.958612587035e-06,7.87672108901192e-15,-0.516309726112742,0.067656786301762,0.114847297788795,-4.69553600084978e-12,-0.556686016650134,0.0183544234237809,5.11986870785775e-14,-0.217388389570822,3.38617734013891,3.40551478744711,-1.20538673487047e-05,-1.19035961516045e-07,4.15844219226142,-7.6430454759189e-07,4.1451608812082e-06,0.278351907573304,-1.99381788856812e-06,-2.06117370938776e-15,0.0673371526474366,-0.30025750629845,-6.12616888887829e-12,0.0784845568299888,0.13411016166547,-8.36402594704191e-14,0.0497512938914194,-2.2567081818381,1.91899074245948,3.11927367269149e-05,6.23348057376776e-07,-5.83333293127439,2.48220559845114e-06,-5.42462519348419e-06,-0.481187119294457,7.68391406058555e-06,1.25840079099463e-14,-0.38740146160002,0.082538404992202,0.0835241050093298,-2.9152680369327e-12,-0.428853803411248,0.016263678175866,2.97242945459077e-14,-0.18020498432846
-3,0,0,0,0,0,0,0.2,1000,0,-15,0,0.010365316118841,-1.37842619057709e-18,-0.207178098284365,1.05770756139635e-19,0.210466019386382,-1.13906968150376e-18,-0.163585444638761,-0.170352539920205,2.01112620654142e-05,1.80190496391092e-06,-0.274349204460944,1.60068168216231e-06,9.37808018741659e-06,-0.0468553544962814,3.825835984822e-06,-2.95377040837947e-15,-0.512149854093336,0.067656786301762,0.107246542511842,1.97510641305586e-12,-0.552049038423894,0.0218318024169834,4.03681955811861e-14,-0.213161728274383,3.40541916504622,3.40494345314053,-1.25035962139641e-05,-1.3214465169752e-07,4.15895186618504,-7.98152543840696e-07,3.35381500349285e-06,0.282631302870318,-2.02871358601087e-06,-2.09724424930205e-13,0.0664090761983014,-0.298685142517772,-5.07195048256495e-12,0.0773493409111794,0.133195706980918,-9.70107678747371e-14,0.0487206342144067,-2.27009804680572,1.91899074245948,3.12933415291816e-05,5.74950855541939e-07,-5.82246888971783,2.48497550378619e-06,-5.22568932570522e-06,-0.486997058982142,7.5109954367214e-06,-2.28898764568851e-14,-0.384481681962823,0.082538404992202,0.0789437031388739,1.55207227881769e-12,-0.425489505167308,0.01860967543126,4.1440439841375e-14,-0.176745719548305
-1.83333333333333,0,0,0,0,0,0,0.2,1000,0,-15,0,0.00721661555959926,2.26455731309093e-18,-0.137063607590713,3.17854682552955e-18,0.163072044264732,5.20717568687434e-19,-0.110895494375186,-0.179289154356068,1.98431058737181e-05,1.84811103892147e-06,-0.192422106110023,1.57776681198176e-06,8.66625309708935e-06,-0.0411916903931327,3.69153422240254e-06,-1.96918027225298e-14,-0.50728735023153,0.067656786301762,0.0951971871610635,2.53409879410941e-12,-0.546731514342892,0.0290600353666704,-6.89213095288543e-14,-0.208843742423516,3.41937938901554,3.40519986065262,-1.29209787314011e-05,-1.68173999844656e-07,4.16115553949091,-8.31889414615435e-07,1.12642895011561e-06,0.286548678793963,-2.05746003567597e-06,3.79689893834587e-15,0.0654934988419547,-0.296905214047057,5.17768027404525e-12,0.0762692674308995,0.131651949053981,-4.86003064108272e-14,0.0476825048715992,-2.27896500456182,1.91899074245948,3.13450565503359e-05,5.73181079473482e-07,-5.81530939227249,2.48839569893244e-06,-2.40864939105023e-06,-0.492076687386711,7.33309440947849e-06,6.0750383013534e-15,-0.380960976976085,0.082538404992202,0.0700849257781425,2.95632815012893e-12,-0.421506247947409,0.0244514570439008,-3.90538176515576e-14,-0.173208889773765
-0.666666666666666,0,0,0,0,0,0,0.2,1000,0,-15,0,0.00561530313094003,4.43065561256921e-18,-0.0670245331044754,-9.32952310564986e-19,0.11590590034439,4.46949246456714e-18,-0.0533924135154296,-0.285362682893194,1.94790734930894e-05,1.77076796620652e-06,-0.135729748971808,1.55675342213522e-06,8.67248734631731e-06,-0.0373365814254709,3.55538253352106e-06,-4.87372117382613e-14,-0.502836995792321,0.067656786301762,0.0923967245303443,1.60244482568683e-12,-0.542402512556919,0.025257335488816,-2.8060818879605e-14,-0.204468495688567,3.40774877433059,3.40610295479363,-1.32672582642268e-05,-2.04516145622495e-07,4.1858725432881,-8.65548085982499e-07,-1.95073415754088e-06,0.291178318850144,-2.08003447799143e-06,-9.70921299948445e-14,0.0645132857680805,-0.29438243540116,1.27286350908329e-13,0.0751422138219486,0.128775272451725,-4.2308302455854e-15,0.0466381531563365,-2.25498211028019,1.91899074245948,3.1284196344572e-05,5.71966930775355e-07,-5.84657403623708,2.49271930302526e-06,2.09317299604272e-06,-0.498520265022201,7.1504320520166e-06,-4.99021003325458e-14,-0.377828908684482,0.082538404992202,0.0690964165905178,1.42889193922898e-12,-0.418386385901052,0.0207885174472271,-2.25644279764555e-14,-0.169623660958635
0.5,0,0,0,0,0,0,0.2,1000,0,-15,0,0.00520351203867225,-7.13827848691706e-18,0.00268729251749528,-1.09567655077981e-17,0.0690237964817615,-5.90146577845759e-18,-0.00298910152060627,6.49190612114235,1.90836774854874e-05,1.77750070369601e-06,-0.0776943429123074,1.53444318257224e-06,9.52062743746207e-06,-0.0337810679511188,3.41816219426305e-06,8.17209812984987e-14,-0.498045351055758,0.067656786301762,0.0919086190180468,1.78877561937135e-12,-0.537982574607715,0.0240512302730639,1.37350323989645e-13,-0.20000935235969,3.4599354110275,3.35266846967441,-1.36124193687859e-05,-2.72570723561884e-07,4.19181920961202,-8.95584182650718e-07,-3.73274273036267e-06,0.294608763853591,-2.09677187071322e-06,9.58988188999358e-14,0.0635834665548675,-0.290441832001162,2.86599590109721e-12,0.0740563113029998,0.127923192966317,1.46668781846961e-13,0.045568070277936,-2.34010699230527,1.91899074245948,3.12470421759414e-05,6.30894300217509e-07,-5.85697789444411,2.49130965580794e-06,4.33491728624169e-06,-0.502862539665527,6.96388002818793e-06,7.59379787669175e-14,-0.37446504803695,0.082538404992202,0.0704093456329215,1.74094879952037e-12,-0.41524137757552,0.0192803606130646,1.18897178183631e-13,-0.165969420835716
1.66666666666667,0,0,0,0,0,0,0.2,1000,0,-15,0,0.00551665684996254,-3.19991794241109e-18,0.074820588142841,7.68058413813966e-18,0.018285045705789,-2.12626340547369e-18,0.0440588813391176,0.250933958423688,1.86918307828327e-05,1.75183624973701e-06,-0.00921419767357802,1.51199570819348e-06,9.61677874486422e-06,-0.0288158763126541,3.28046574279983e-06,-1.87072125864033e-14,-0.493211953722282,0.067656786301762,0.0870069954571569,3.0371919370576e-12,-0.533600492058573,0.0249917131694969,-2.95377040837947e-14,-0.195669670878232,3.53517861200525,3.40333409615627,-1.38949127204135e-05,-2.56689555696423e-07,4.1587024682804,-9.24981693695398e-07,-4.21190804456018e-06,0.297794764011899,-2.10736858519134e-06,-8.07112231465523e-14,0.062733870721634,-0.288202087825625,1.00186676198814e-12,0.0731094028558482,0.126839627720176,-8.33148109899895e-14,0.044521197621504,-2.47198594725599,1.91899074245948,3.11066885444466e-05,5.35692695009444e-07,-5.80178031954053,2.4896124199795e-06,4.06068224184652e-06,-0.507107075361987,6.77316987218735e-06,-2.45171188590334e-14,-0.370961306104797,0.082538404992202,0.068827531609279,2.44718274649562e-12,-0.412020943253449,0.0193833500952542,-1.88760118649195e-14,-0.162406367124583
2.83333333333333,0,0,0,0,0,0,0.2,1000,0,-15,0,0.00684493634029075,6.49829489843484e-18,0.146445412493993,5.44583790585608e-18,-0.0323520532261261,5.08784457738347e-18,0.09524926028983,0.159174297873376,1.82722265703456e-05,1.77646520463154e-06,0.0625449564780999,1.48704713894357e-06,9.56691659920184e-06,-0.0232654877878238,3.14237628973313e-06,1.87072125864033e-14,-0.488752009250756,0.067656786301762,0.077071297959997,7.45323174738061e-13,-0.52961656818969,0.0251080344424305,-5.61216377592099e-14,-0.191433611221225,3.53557164443574,3.40548758259427,-1.41250153240513e-05,-2.69709757074475e-07,4.138272475657,-9.53917532414662e-07,-5.38790484450047e-06,0.300073953991287,-2.11207024092275e-06,1.21500766027068e-14,0.0619630971848876,-0.288419272812612,2.759239606787e-12,0.0723471923447812,0.125179520055531,-1.04143513737487e-14,0.043500695307331,-2.49526121816772,1.91899074245948,3.08987411351547e-05,4.88370735030151e-07,-5.75263065869623,2.48857782123716e-06,5.13829867543336e-06,-0.509885755562989,6.57901046141607e-06,2.54934643003223e-14,-0.367648747888295,0.082538404992202,0.0619086334615706,9.85442716709644e-13,-0.40897859864507,0.0188784984208129,-5.25599295893879e-14,-0.15892196951118
4,0,0,0,0,0,0,0.2,1000,0,-15,0,0.00938880457618416,7.87672108901192e-19,0.21687333541755,1.21500766027068e-18,-0.0813193918555429,1.60554583678626e-18,0.149346753318264,0.147503445434316,1.78224457761389e-05,1.76141902123094e-06,0.127906850484353,1.46175889101656e-06,9.58873898684875e-06,-0.0181607182124857,3.00438221176313e-06,9.8459013612649e-15,-0.484870618304485,0.067656786301762,0.0717974713048287,-5.96258539790448e-13,-0.52653676689124,0.0244964476379154,-3.93836054450596e-14,-0.187316335674201,3.51212099232973,3.40720311487429,-1.43191142276677e-05,-2.8825536396858e-07,4.16577113683909,-9.81386103300426e-07,-6.22987800236174e-06,0.302473810434578,-2.1110152514936e-06,-3.47145045791623e-15,0.0613055744584271,-0.286311114947486,-1.26465148644404e-12,0.0716604781413595,0.123279316434723,-7.24665283090013e-14,0.0425162916534832,-2.48029167918065,1.91899074245948,3.06463407429014e-05,4.54112191891047e-07,-5.79423443590322,2.48580894484168e-06,5.54829238108567e-06,-0.512999534920816,6.38184172174761e-06,4.2308302455854e-15,-0.364756018879548,0.082538404992202,0.0589698577064349,-4.39343211199716e-13,-0.406622436050804,0.0177243343561705,-3.91623004783674e-14,-0.155525793628677
5.16666666666667,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0132302480449933,2.55993435392887e-18,0.285844714955359,3.0375191506767e-19,-0.127534864884059,-1.4753664446144e-18,0.203525618782275,0.157777018819889,1.73300221742445e-05,1.64248260961874e-06,0.183516602170173,1.43827231628482e-06,9.43236792491642e-06,-0.0142277247695832,2.86678828245734e-06,-2.16609829947828e-14,-0.481648093802008,0.067656786301762,0.078845747381009,-1.56517866694993e-12,-0.524724990946144,0.0181985967045916,3.34760646283007e-14,-0.183353466840838,3.48427534378248,3.40883457496054,-1.44441375526938e-05,-3.47559325295068e-07,4.26730491087147,-1.00710959266753e-06,-7.03782476740855e-06,0.305867602204968,-2.10444717207992e-06,6.24861082424921e-14,0.0608318307835231,-0.278895553060313,4.77939717604177e-12,0.0710350684566911,0.118986095491292,-1.95269088257788e-14,0.0415931272964891,-2.45657794801069,1.91899074245948,3.02836511423266e-05,5.28636227406261e-07,-5.98617470784152,2.48048932724057e-06,5.92251053754822e-06,-0.518045323522898,6.18235268534661e-06,9.1125574520301e-15,-0.362389881704651,0.082538404992202,0.0676128761801587,5.2556944891181e-13,-0.405363221107418,0.0110478181373444,6.11843143207735e-14,-0.152243219199065
6.33333333333333,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0181754782405551,1.18150816335179e-18,0.355657455939051,6.50896960859293e-19,-0.175432886043269,3.29787793502042e-18,0.258965340207071,0.174304159835304,1.68333619612882e-05,1.6650943284771e-06,0.247497385954822,1.4109035525378e-06,9.55729245744052e-06,-0.00985030087843897,2.72982029342339e-06,-3.54452449005537e-14,-0.479338106239255,0.067656786301762,0.0645919747624015,-1.93784025431896e-12,-0.523464854308631,0.0239406269744581,-1.18150816335179e-14,-0.179737177908812,3.44934935618213,3.41078090084548,-1.46327322481099e-05,-3.59527950427793e-07,4.24970672958142,-1.03316234269853e-06,-8.00103094888982e-06,0.306928339084411,-2.09198158795942e-06,1.12822139882277e-14,0.0605159679567052,-0.280119377540373,1.97088543341929e-13,0.0708540403910059,0.119670039656948,7.68058413813965e-14,0.0407200323153962,-2.421232579774,1.91899074245948,3.00618846482692e-05,4.81037482681378e-07,-5.95485479716665,2.47767826432253e-06,6.56525472875202e-06,-0.518797888821032,5.97981858474483e-06,-6.0750383013534e-14,-0.360657226405107,0.082538404992202,0.0570003386630218,-2.16797397676122e-12,-0.404395638637257,0.0151606227504862,-3.21109167357251e-14,-0.149243398276846
7.5,0,0,0,0,0,0,0.2,1000,0,-15,0,0.02425307310652,5.11986870785775e-18,0.42600785316219,7.20325970017617e-18,-0.224685543730894,2.25644279764555e-18,0.314427249671415,0.194307337284672,1.63248797813154e-05,1.62768671576968e-06,0.311196444442916,1.38396745788194e-06,9.61709017976986e-06,-0.00517378507713245,2.59420554482581e-06,-6.69521292566013e-14,-0.478065724305079,0.067656786301762,0.0592050924238249,-2.68316342905702e-12,-0.523606332637971,0.0282858179124858,-7.87672108901192e-15,-0.176464497833765,3.42400324252812,3.41302940236682,-1.4789452440489e-05,-3.9809260568695e-07,4.25129354034322,-1.05830139438721e-06,-8.91551832360449e-06,0.308467316851302,-2.07401706919796e-06,-4.77324437963482e-15,0.060421447717125,-0.280031071156872,2.18439802203971e-12,0.0708761910408181,0.119596184615383,4.99021003325458e-14,0.039933855527542,-2.40822567605714,1.91899074245948,2.97985749964091e-05,4.9679260544894e-07,-5.96154508387078,2.47414694370222e-06,7.11620207205499e-06,-0.520654729596892,5.77512621058318e-06,-2.25644279764555e-14,-0.359629703158944,0.082538404992202,0.0543817629611201,-3.21911287458484e-12,-0.404450098574549,0.0179012292133339,-3.47145045791623e-15,-0.146520666867131
8.66666666666667,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0315178388247592,-1.10274095246167e-17,0.496112634711711,1.27575804328421e-17,-0.27385493129257,-7.46361848451989e-18,0.369943049605206,0.21698505441625,1.58112530013188e-05,1.64473727346177e-06,0.37434001840573,1.35715174915631e-06,9.59640270026263e-06,-0.00055391838921226,2.45949295651915e-06,7.87672108901192e-14,-0.478133367333703,0.067656786301762,0.0410609876955703,1.49064634947612e-12,-0.525376313035468,0.0322403121326546,3.93836054450596e-14,-0.173604829775878,3.39799064387247,3.41549519426265,-1.49379492109247e-05,-3.74163586938098e-07,4.26200727352147,-1.0833992884929e-06,-9.79278491630708e-06,0.310052100382929,-2.05120698204553e-06,-1.27575804328421e-13,0.060589728226043,-0.277193391508645,-5.38708685134605e-12,0.0711968369740011,0.119041970932954,-6.94290091583246e-15,0.0392523352030139,-2.39775838738243,1.91899074245948,2.95304186659351e-05,3.79118959929776e-07,-5.98619460918742,2.47115890317733e-06,7.60978724478889e-06,-0.522698694072621,5.56971968546094e-06,5.90146577845759e-14,-0.359559395567523,0.082538404992202,0.0411002331909464,3.81037850461062e-12,-0.405722831462152,0.0202116983544465,3.99216802660366e-14,-0.144134709507539
9.83333333333333,0,0,0,0,0,0,0.2,1000,0,-15,0,0.0399835484888579,-1.73287863958262e-17,0.56661179447951,-7.72397726886361e-18,-0.324247670154332,-6.94290091583246e-18,0.42617941274567,0.241209966433973,1.53048371892561e-05,1.67814282569346e-06,0.438713491627039,1.32982928769015e-06,9.53183233731725e-06,0.00444643824822066,2.32638679154018e-06,-2.36301632670358e-14,-0.479842363679706,0.067656786301762,0.0465884669085089,3.27942196884747e-12,-0.528919369826367,0.0373769034742306,6.30137687120954e-14,-0.171231988652621,3.37281572160286,3.41821616872203,-1.51385703972551e-05,-4.12366055466967e-07,4.26611201639991,-1.1097730676712e-06,-1.06696862456346e-05,0.311473785206129,-2.02297956164443e-06,1.284436669429e-13,0.0610013300654072,-0.278201239320732,3.94177086683858e-12,0.0718383369550054,0.118833842087672,-2.60358784343718e-15,0.0386899958422031,-2.39293855239631,1.91899074245948,2.93473367829478e-05,4.02784570147509e-07,-5.99912481788821,2.47067324369808e-06,8.11080314022661e-06,-0.524659912117253,5.36234889825238e-06,-4.5128855952911e-14,-0.360630181407517,0.082538404992202,0.0466107001417952,2.89063196901495e-12,-0.408271897484378,0.0235980625048793,-2.77716036633298e-14,-0.142152932886644
